log_id,server_id,location,check_date,check_type,issue_detected,issue_category,cpu_usage,memory_usage,disk_usage,temp_abnormal_flag,uptime_days,auto_alert_triggered,fix_required,fix_duration_hours
CHK009175,SRV0175,17사단,2024-09-16 01:00:00,일간,0,CPU과부하,20.1,21.6,32.2,0,270,1,1,1.21
CHK009176,SRV0176,11사단,2024-09-12 07:00:00,일간,1,없음,37.9,35.5,28.4,1,39,0,0,1.88
CHK009177,SRV0177,22사단,2024-07-13 23:00:00,일간,0,없음,25.2,29.6,30.2,1,426,1,0,1.97
CHK009178,SRV0178,15사단,2024-08-28 18:00:00,일간,0,CPU과부하,34.1,41.8,31.2,1,150,0,0,1.68
CHK009179,SRV0179,기술지원대,2024-10-28 14:00:00,월간,0,전력,25.4,14.4,34.5,0,50,0,1,3.8
CHK009180,SRV0180,14사단,2024-08-23 01:00:00,일간,0,없음,26.7,62.6,54.4,0,290,1,1,2.97
CHK009181,SRV0181,정보통신대,2024-10-26 04:00:00,일간,1,없음,17.6,38.2,48.8,0,248,1,0,3.95
CHK009182,SRV0182,12사단,2024-10-05 06:00:00,주간,0,전력,37.0,39.7,8.2,1,91,1,0,1.52
CHK009183,SRV0183,22사단,2024-10-22 00:00:00,일간,0,전력,24.3,24.3,31.2,0,199,1,0,2.02
CHK009184,SRV0184,11사단,2024-07-01 06:00:00,일간,0,전력,24.5,20.4,31.8,0,155,1,0,4.05
CHK009185,SRV0185,22사단,2024-12-03 16:00:00,월간,0,디스크,27.3,39.1,30.9,0,381,1,1,3.25
CHK009186,SRV0186,22사단,2024-08-26 05:00:00,월간,1,CPU과부하,20.1,39.5,29.8,1,24,1,0,4.93
CHK009187,SRV0187,22사단,2024-12-27 11:00:00,월간,0,전력,26.7,16.1,15.6,0,360,0,0,5.98
CHK009188,SRV0188,정보통신대,2024-12-22 12:00:00,주간,0,디스크,21.9,44.2,22.8,0,343,0,0,1.36
CHK009189,SRV0189,21사단,2024-09-14 20:00:00,월간,0,디스크,21.5,36.7,20.9,0,241,0,0,3.31
CHK009190,SRV0190,23사단,2024-09-04 20:00:00,일간,1,CPU과부하,18.0,48.1,20.4,0,152,1,1,2.05
CHK009191,SRV0191,18사단,2024-07-18 03:00:00,주간,0,없음,28.9,15.8,20.3,0,120,1,0,3.54
CHK009192,SRV0192,20사단,2024-08-11 10:00:00,일간,1,디스크,21.6,41.0,32.2,0,343,0,0,3.13
CHK009193,SRV0193,18사단,2024-11-03 20:00:00,월간,0,없음,32.1,31.8,31.8,0,110,1,1,6.81
CHK009194,SRV0194,18사단,2024-11-11 05:00:00,주간,0,없음,5.7,48.5,33.3,1,263,1,1,3.67
CHK009195,SRV0195,19사단,2024-11-14 19:00:00,주간,0,없음,25.5,9.1,10.4,0,200,0,0,0.86
CHK009196,SRV0196,17사단,2024-08-07 03:00:00,일간,0,없음,23.8,42.7,23.6,0,146,1,0,3.37
CHK009197,SRV0197,24사단,2024-08-19 12:00:00,월간,1,CPU과부하,20.2,37.4,24.4,1,98,1,0,1.27
CHK009198,SRV0198,12사단,2024-10-27 02:00:00,월간,0,없음,27.7,61.4,16.9,0,494,1,0,1.84
CHK009199,SRV0199,21사단,2024-10-02 09:00:00,월간,0,CPU과부하,22.5,38.1,29.9,1,41,1,0,3.0
CHK009200,SRV0200,18사단,2024-09-06 14:00:00,주간,0,없음,28.4,27.1,35.2,0,81,0,1,3.01
CHK009201,SRV0201,23사단,2024-11-17 14:00:00,월간,0,디스크,20.3,44.0,19.4,0,135,0,0,2.77
CHK009202,SRV0202,25사단,2024-08-22 09:00:00,주간,0,없음,23.2,24.4,27.9,1,154,0,0,0.89
CHK009203,SRV0203,13사단,2024-11-17 21:00:00,일간,0,전력,26.2,30.6,34.1,1,27,0,0,6.21
CHK009204,SRV0204,24사단,2024-12-28 20:00:00,일간,0,없음,39.3,20.4,30.7,1,183,1,1,1.16
CHK009205,SRV0205,25사단,2024-12-10 06:00:00,주간,0,없음,23.9,27.8,42.1,1,248,1,0,1.89
CHK009206,SRV0206,12사단,2024-09-20 02:00:00,일간,0,전력,32.8,26.1,12.8,1,137,1,1,2.53
CHK009207,SRV0207,22사단,2024-08-16 01:00:00,주간,1,없음,28.1,29.2,44.2,0,299,1,0,2.62
CHK009208,SRV0208,14사단,2024-11-20 12:00:00,주간,0,전력,21.0,18.4,18.9,1,272,0,1,2.92
CHK009209,SRV0209,13사단,2024-07-24 19:00:00,주간,0,없음,18.8,36.7,28.5,1,170,0,1,3.01
CHK009210,SRV0210,15사단,2024-07-10 23:00:00,월간,1,전력,31.8,25.9,39.0,1,442,1,0,3.94
CHK009211,SRV0211,13사단,2024-11-29 23:00:00,일간,0,CPU과부하,31.8,40.6,24.5,1,205,0,0,1.95
CHK009212,SRV0212,25사단,2024-10-12 15:00:00,일간,0,없음,35.7,30.4,25.5,0,159,1,0,2.32
CHK009213,SRV0213,12사단,2024-11-01 15:00:00,주간,1,CPU과부하,25.3,17.2,34.4,1,73,0,1,2.61
CHK009214,SRV0214,22사단,2024-08-03 08:00:00,월간,0,전력,23.3,40.7,39.6,1,203,0,0,1.84
CHK009215,SRV0215,15사단,2024-12-15 10:00:00,주간,0,CPU과부하,54.4,38.2,35.2,0,304,0,1,4.75
CHK009216,SRV0216,정보통신대,2024-07-01 20:00:00,일간,1,디스크,29.2,17.4,39.0,1,205,1,1,3.24
CHK009217,SRV0217,24사단,2024-12-18 17:00:00,월간,0,없음,13.2,24.4,17.0,1,111,0,1,2.56
CHK009218,SRV0218,20사단,2024-07-26 20:00:00,주간,0,디스크,11.1,21.5,56.0,1,42,1,1,3.76
CHK009219,SRV0219,13사단,2024-11-02 14:00:00,일간,0,전력,34.0,60.7,25.7,0,52,0,0,4.95
CHK009220,SRV0220,14사단,2024-07-09 08:00:00,주간,0,전력,16.7,25.3,58.1,0,165,1,1,3.17
CHK009221,SRV0221,16사단,2024-11-06 06:00:00,주간,0,전력,19.6,21.1,26.6,1,682,0,0,1.91
CHK009222,SRV0222,기술지원대,2024-12-19 23:00:00,일간,0,디스크,25.6,28.7,22.0,0,181,1,0,3.41
CHK009223,SRV0223,17사단,2024-10-14 18:00:00,월간,0,디스크,25.8,17.1,30.6,1,98,0,1,3.7
CHK009224,SRV0224,25사단,2024-11-02 15:00:00,일간,0,CPU과부하,19.1,50.2,45.5,1,67,0,0,2.86
CHK009225,SRV0225,21사단,2024-08-07 10:00:00,주간,1,디스크,25.4,41.6,33.2,0,53,1,0,1.25
CHK009226,SRV0226,11사단,2024-11-30 18:00:00,주간,1,CPU과부하,91.5167055444605,88.57555173749128,37.6,1,126,0,0,1.99
CHK009227,SRV0227,15사단,2024-08-28 15:00:00,일간,1,디스크,16.2,39.4,23.7,0,297,0,0,4.14
CHK009228,SRV0228,23사단,2024-12-15 07:00:00,주간,1,전력,27.2,33.8,23.6,1,146,1,0,1.32
CHK009229,SRV0229,24사단,2024-10-06 05:00:00,일간,0,디스크,26.5,25.2,32.3,0,198,1,1,3.2
CHK009230,SRV0230,19사단,2024-12-20 12:00:00,주간,1,전력,30.0,59.8,31.6,0,120,1,0,4.2
CHK009231,SRV0231,정보통신대,2024-12-28 11:00:00,월간,0,CPU과부하,22.4,44.7,34.3,1,105,0,0,2.19
CHK009232,SRV0232,25사단,2024-11-26 19:00:00,일간,0,없음,40.2,38.2,31.1,0,247,0,0,2.31
CHK009233,SRV0233,17사단,2024-08-26 11:00:00,주간,1,없음,49.8,17.6,25.2,0,126,1,0,4.3
CHK009234,SRV0234,22사단,2024-10-21 05:00:00,일간,0,없음,34.6,24.3,24.9,0,216,1,1,1.88
CHK009235,SRV0235,16사단,2024-11-01 05:00:00,주간,0,디스크,19.4,24.4,25.5,1,144,1,0,1.31
CHK009236,SRV0236,기술지원대,2024-08-22 03:00:00,주간,0,전력,24.6,22.7,17.5,1,79,0,1,2.24
CHK009237,SRV0237,15사단,2024-07-09 04:00:00,주간,0,디스크,21.1,26.9,20.5,0,170,1,0,1.98
CHK009238,SRV0238,19사단,2024-09-12 14:00:00,일간,0,전력,16.0,18.7,27.6,0,79,1,1,2.79
CHK009239,SRV0239,24사단,2024-09-25 03:00:00,월간,0,없음,28.0,22.8,28.5,0,318,0,1,2.36
CHK009240,SRV0240,18사단,2024-08-06 06:00:00,일간,1,디스크,14.6,25.9,30.0,1,166,0,1,2.79
CHK009241,SRV0241,24사단,2024-07-06 12:00:00,월간,0,없음,20.0,52.8,36.8,0,260,1,0,1.3
CHK009242,SRV0242,22사단,2024-08-20 09:00:00,일간,0,디스크,38.1,27.9,39.0,0,81,0,1,1.23
CHK009243,SRV0243,20사단,2024-10-07 17:00:00,월간,0,없음,23.8,48.9,43.9,1,236,1,0,3.07
CHK009244,SRV0244,23사단,2024-10-04 13:00:00,일간,0,없음,27.5,58.6,35.8,0,238,1,1,2.89
CHK009245,SRV0245,25사단,2024-07-11 09:00:00,일간,0,전력,16.1,30.0,25.6,1,112,1,0,4.03
CHK009246,SRV0246,18사단,2024-07-13 01:00:00,월간,0,CPU과부하,20.8,41.0,21.4,1,284,0,1,1.54
CHK009247,SRV0247,20사단,2024-08-29 12:00:00,일간,0,전력,28.4,54.1,36.5,0,198,0,0,1.69
CHK009248,SRV0248,13사단,2024-12-26 04:00:00,주간,0,전력,34.2,33.4,23.0,1,521,1,0,2.93
CHK009249,SRV0249,13사단,2024-12-07 11:00:00,일간,0,없음,53.9,42.7,46.2,0,170,0,1,4.66
CHK009250,SRV0250,15사단,2024-12-27 12:00:00,일간,1,없음,21.1,13.5,29.4,1,125,0,1,1.17
CHK009251,SRV0251,기술지원대,2024-09-23 15:00:00,주간,0,전력,28.9,26.2,37.1,0,142,1,1,2.64
CHK009252,SRV0252,정보통신대,2024-12-29 20:00:00,주간,0,없음,23.8,41.8,23.2,0,373,0,1,1.39
CHK009253,SRV0253,16사단,2024-10-30 00:00:00,월간,1,전력,10.5,18.8,30.3,0,170,0,0,3.92
CHK009254,SRV0254,기술지원대,2024-12-29 08:00:00,월간,0,디스크,51.1,52.5,26.9,0,189,1,1,2.32
CHK009255,SRV0255,12사단,2024-08-17 18:00:00,주간,1,전력,17.3,41.5,32.2,0,176,1,0,1.99
CHK009256,SRV0256,25사단,2024-12-22 17:00:00,월간,1,CPU과부하,12.4,26.7,35.2,0,78,1,0,1.51
CHK009257,SRV0257,11사단,2024-10-26 11:00:00,월간,1,없음,26.6,50.8,32.6,0,54,0,1,1.71
CHK009258,SRV0258,22사단,2024-08-15 02:00:00,주간,1,CPU과부하,32.1,36.2,28.4,1,189,1,1,1.37
CHK009259,SRV0259,18사단,2024-10-08 05:00:00,일간,0,없음,23.8,41.0,26.7,0,340,1,1,2.62
CHK009260,SRV0260,16사단,2024-09-30 12:00:00,주간,1,디스크,34.2,25.8,32.4,0,96,1,0,2.03
CHK009261,SRV0261,22사단,2024-11-27 11:00:00,월간,1,CPU과부하,27.1,29.7,28.1,1,96,0,0,1.79
CHK009262,SRV0262,17사단,2024-11-07 12:00:00,월간,0,CPU과부하,12.4,43.8,21.7,1,293,1,1,10.36
CHK009263,SRV0263,24사단,2024-07-13 01:00:00,월간,0,없음,18.5,21.1,32.3,1,116,0,1,1.27
CHK009264,SRV0264,18사단,2024-11-24 08:00:00,주간,0,CPU과부하,63.2,14.3,23.9,0,215,0,1,2.35
CHK009265,SRV0265,24사단,2024-10-24 00:00:00,월간,0,전력,33.9,17.4,18.8,0,322,1,1,8.96
CHK009266,SRV0266,15사단,2024-12-02 12:00:00,주간,0,전력,34.6,26.2,44.7,1,75,0,0,4.38
CHK009267,SRV0267,19사단,2024-11-07 14:00:00,일간,0,전력,18.2,43.4,22.7,0,135,0,1,3.04
CHK009268,SRV0268,18사단,2024-08-26 15:00:00,일간,0,CPU과부하,29.0,26.5,38.1,1,236,0,0,2.6
CHK009269,SRV0269,12사단,2024-10-15 14:00:00,주간,0,전력,26.0,43.0,29.8,0,280,1,1,3.29
CHK009270,SRV0270,기술지원대,2024-11-11 13:00:00,주간,0,디스크,11.5,58.6,15.7,0,132,0,1,4.46
CHK009271,SRV0271,23사단,2024-07-27 05:00:00,주간,1,CPU과부하,17.4,30.4,16.1,0,252,0,0,1.18
CHK009272,SRV0272,17사단,2024-11-24 04:00:00,일간,0,디스크,43.1,29.5,34.3,0,239,1,1,2.48
CHK009273,SRV0273,기술지원대,2024-11-04 10:00:00,주간,0,없음,48.9,40.3,15.7,0,245,1,1,1.77
CHK009274,SRV0274,17사단,2024-07-04 08:00:00,일간,0,CPU과부하,23.8,33.0,20.6,0,200,0,0,1.26
CHK009275,SRV0275,24사단,2024-10-21 07:00:00,주간,0,디스크,17.3,29.8,18.6,1,258,1,1,2.14
CHK009276,SRV0276,24사단,2024-11-20 08:00:00,월간,0,전력,26.8,24.0,26.5,0,105,1,0,2.39
CHK009277,SRV0277,22사단,2024-07-04 19:00:00,주간,0,전력,22.0,31.5,56.9,0,75,1,0,1.68
CHK009278,SRV0278,11사단,2024-11-23 08:00:00,주간,0,CPU과부하,15.6,37.0,18.9,0,104,1,1,1.8
CHK009279,SRV0279,11사단,2024-12-28 02:00:00,월간,1,전력,57.9,41.9,32.8,0,393,0,1,5.29
CHK009280,SRV0280,22사단,2024-12-29 08:00:00,주간,0,디스크,40.1,55.3,13.4,1,150,0,0,3.26
CHK009281,SRV0281,25사단,2024-10-01 20:00:00,월간,0,디스크,23.9,26.3,30.4,0,157,1,0,1.73
CHK009282,SRV0282,14사단,2024-07-04 20:00:00,일간,0,없음,13.7,29.2,23.7,0,74,1,0,3.59
CHK009283,SRV0283,17사단,2024-12-14 06:00:00,월간,0,디스크,43.0,37.8,26.5,1,75,0,0,4.22
CHK009284,SRV0284,기술지원대,2024-11-02 22:00:00,주간,1,디스크,96.7948429476947,92.64668416327115,29.9,1,152,1,0,3.38
CHK009285,SRV0285,13사단,2024-09-23 00:00:00,일간,0,없음,34.5,20.6,12.6,0,119,1,0,3.56
CHK009286,SRV0286,17사단,2024-10-31 08:00:00,월간,0,디스크,40.8,35.3,20.1,0,171,0,1,0.31
CHK009287,SRV0287,16사단,2024-09-27 22:00:00,주간,1,디스크,21.7,33.4,41.1,0,113,0,0,3.94
CHK009288,SRV0288,기술지원대,2024-08-13 05:00:00,월간,0,없음,99.42287211099807,91.56665093139023,34.7,1,24,0,1,3.14
CHK009289,SRV0289,18사단,2024-08-14 04:00:00,주간,0,디스크,28.7,34.9,34.7,1,97,0,0,2.01
CHK009290,SRV0290,16사단,2024-10-25 18:00:00,주간,0,CPU과부하,33.4,39.7,79.6,1,261,0,1,4.8
CHK009291,SRV0291,20사단,2024-09-03 21:00:00,월간,0,전력,9.4,44.6,14.9,0,64,0,1,3.12
CHK009292,SRV0292,기술지원대,2024-09-10 23:00:00,주간,0,없음,47.3,59.9,31.3,0,278,0,1,4.5
CHK009293,SRV0293,21사단,2024-12-15 14:00:00,주간,0,디스크,26.4,29.0,22.8,0,106,1,1,1.18
CHK009294,SRV0294,23사단,2024-07-19 09:00:00,주간,1,없음,20.8,37.6,32.3,1,84,0,0,1.39
CHK009295,SRV0295,16사단,2024-07-16 10:00:00,월간,0,CPU과부하,14.0,46.5,34.5,0,100,0,0,3.68
CHK009296,SRV0296,11사단,2024-12-06 11:00:00,월간,0,전력,28.1,27.3,12.5,1,192,1,0,4.42
CHK009297,SRV0297,22사단,2024-07-16 15:00:00,월간,1,없음,23.8,23.3,16.9,0,121,0,1,4.52
CHK009298,SRV0298,16사단,2024-07-28 19:00:00,일간,1,전력,25.1,31.3,27.9,0,267,1,1,2.95
CHK009299,SRV0299,23사단,2024-12-10 08:00:00,주간,0,전력,25.0,33.6,12.8,1,165,1,0,4.15
CHK009300,SRV0300,17사단,2024-10-12 09:00:00,월간,0,디스크,19.7,14.8,27.4,1,152,0,0,2.94
CHK009301,SRV0001,23사단,2024-08-14 17:00:00,월간,1,CPU과부하,99.64643651707452,89.26822753900863,14.7,1,218,0,0,5.73
CHK009302,SRV0002,18사단,2024-10-17 12:00:00,주간,0,CPU과부하,39.7,33.2,27.5,0,279,0,0,2.22
CHK009303,SRV0003,정보통신대,2024-11-20 12:00:00,일간,0,CPU과부하,10.3,36.4,15.7,0,265,0,1,2.51
CHK009304,SRV0004,19사단,2024-07-30 15:00:00,월간,0,없음,22.6,69.5,26.6,1,104,0,1,2.36
CHK009305,SRV0005,23사단,2024-12-15 18:00:00,월간,0,디스크,19.6,36.2,24.0,0,91,1,1,2.31
CHK009306,SRV0006,12사단,2024-09-12 11:00:00,주간,0,CPU과부하,27.9,30.4,24.6,1,342,1,1,3.63
CHK009307,SRV0007,14사단,2024-12-21 05:00:00,일간,0,CPU과부하,18.8,26.8,22.1,0,355,0,0,5.92
CHK009308,SRV0008,12사단,2024-10-25 23:00:00,월간,0,CPU과부하,32.6,37.8,35.6,0,111,1,1,2.07
CHK009309,SRV0009,14사단,2024-07-07 05:00:00,주간,0,디스크,20.3,28.1,18.1,1,33,0,1,2.98
CHK009310,SRV0010,15사단,2024-10-26 00:00:00,월간,1,CPU과부하,34.9,25.8,38.9,0,242,1,0,0.81
CHK009311,SRV0011,20사단,2024-09-23 13:00:00,월간,0,전력,36.7,45.1,55.7,1,136,1,0,3.14
CHK009312,SRV0012,20사단,2024-12-13 11:00:00,일간,1,없음,39.4,27.0,41.4,1,41,0,0,3.73
CHK009313,SRV0013,15사단,2024-11-22 04:00:00,일간,1,전력,25.8,39.8,21.4,0,84,0,0,1.57
CHK009314,SRV0014,정보통신대,2024-11-16 04:00:00,주간,0,CPU과부하,49.9,46.7,20.5,0,231,1,1,4.45
CHK009315,SRV0015,23사단,2024-09-02 11:00:00,일간,0,디스크,24.1,35.4,35.9,1,166,1,1,3.41
CHK009316,SRV0016,정보통신대,2024-11-08 23:00:00,월간,0,전력,27.0,36.5,17.3,0,203,0,1,1.99
CHK009317,SRV0017,19사단,2024-09-01 08:00:00,월간,0,전력,30.8,40.2,34.0,1,219,0,0,4.42
CHK009318,SRV0018,22사단,2024-08-07 21:00:00,월간,0,없음,31.5,22.4,65.5,1,77,0,0,3.68
CHK009319,SRV0019,24사단,2024-11-07 01:00:00,월간,0,CPU과부하,49.3,41.5,37.8,1,42,0,0,2.65
CHK009320,SRV0020,24사단,2024-11-17 07:00:00,주간,0,없음,34.8,24.2,24.4,1,181,1,1,6.93
CHK009321,SRV0021,18사단,2024-07-02 08:00:00,일간,0,없음,22.3,45.6,17.8,1,167,1,0,5.6
CHK009322,SRV0022,15사단,2024-11-02 15:00:00,일간,0,없음,17.8,37.6,57.4,1,140,1,0,5.15
CHK009323,SRV0023,24사단,2024-08-16 13:00:00,월간,0,전력,26.5,22.2,35.6,0,180,0,0,2.6
CHK009324,SRV0024,19사단,2024-12-11 03:00:00,주간,0,디스크,17.8,33.8,22.4,1,44,1,0,3.07
CHK009325,SRV0025,17사단,2024-11-29 17:00:00,월간,1,디스크,14.2,19.1,38.3,1,131,1,0,3.73
CHK009326,SRV0026,18사단,2024-09-29 04:00:00,주간,1,디스크,26.6,29.7,25.0,0,412,1,0,5.25
CHK009327,SRV0027,24사단,2024-11-07 14:00:00,주간,0,전력,44.3,32.2,18.7,0,167,1,0,2.01
CHK009328,SRV0028,24사단,2024-08-18 15:00:00,주간,0,CPU과부하,13.1,24.6,31.2,0,46,0,1,3.47
CHK009329,SRV0029,21사단,2024-08-04 19:00:00,월간,1,CPU과부하,53.4,22.1,33.6,1,186,1,0,0.66
CHK009330,SRV0030,24사단,2024-10-02 14:00:00,일간,0,CPU과부하,22.8,19.5,43.1,1,227,1,1,2.08
CHK009331,SRV0031,18사단,2024-07-24 18:00:00,일간,1,디스크,21.0,37.1,24.9,0,197,1,0,1.14
CHK009332,SRV0032,13사단,2024-08-29 12:00:00,일간,1,전력,22.4,27.4,36.8,1,251,1,0,2.04
CHK009333,SRV0033,13사단,2024-08-17 22:00:00,월간,1,CPU과부하,34.4,27.5,45.8,0,99,1,0,4.01
CHK009334,SRV0034,23사단,2024-11-17 16:00:00,월간,1,없음,34.8,35.3,23.1,1,216,0,0,4.43
CHK009335,SRV0035,22사단,2024-08-10 05:00:00,월간,1,CPU과부하,17.9,40.1,23.4,0,139,1,0,1.39
CHK009336,SRV0036,25사단,2024-12-26 22:00:00,주간,1,CPU과부하,12.4,22.8,12.1,1,245,0,1,3.31
CHK009337,SRV0037,15사단,2024-07-31 12:00:00,주간,0,CPU과부하,34.5,23.0,40.1,0,42,0,0,2.69
CHK009338,SRV0038,17사단,2024-11-26 23:00:00,일간,0,CPU과부하,34.9,51.6,74.8,0,124,1,1,3.81
CHK009339,SRV0039,21사단,2024-07-09 21:00:00,일간,0,없음,20.6,28.3,43.2,1,71,1,0,2.59
CHK009340,SRV0040,21사단,2024-11-09 12:00:00,월간,1,없음,30.0,25.1,29.9,1,77,1,0,2.84
CHK009341,SRV0041,25사단,2024-11-08 04:00:00,주간,0,없음,15.3,30.3,34.5,0,288,1,1,2.75
CHK009342,SRV0042,20사단,2024-10-28 17:00:00,주간,0,CPU과부하,36.0,29.5,31.3,1,93,1,0,4.42
CHK009343,SRV0043,25사단,2024-10-25 13:00:00,일간,0,CPU과부하,36.1,29.6,28.3,0,105,1,1,2.2
CHK009344,SRV0044,23사단,2024-10-29 01:00:00,일간,1,디스크,26.4,25.7,24.3,0,114,1,0,4.04
CHK009345,SRV0045,24사단,2024-07-15 07:00:00,월간,0,전력,19.0,24.2,41.5,1,82,1,1,2.87
CHK009346,SRV0046,정보통신대,2024-12-23 02:00:00,주간,1,전력,95.75730306336996,87.79946966600293,30.8,1,164,0,1,3.31
CHK009347,SRV0047,23사단,2024-08-21 22:00:00,월간,0,CPU과부하,49.7,44.8,38.1,0,190,0,1,2.83
CHK009348,SRV0048,20사단,2024-08-06 03:00:00,주간,0,없음,26.3,40.0,40.5,1,181,0,1,4.03
CHK009349,SRV0049,11사단,2024-08-24 11:00:00,일간,0,CPU과부하,61.4,57.2,16.1,0,358,0,1,2.25
CHK009350,SRV0050,11사단,2024-11-24 14:00:00,월간,1,없음,18.1,27.9,38.8,0,85,1,1,4.73
CHK009351,SRV0051,25사단,2024-08-06 11:00:00,일간,0,없음,10.1,24.0,24.0,0,146,0,0,2.21
CHK009352,SRV0052,기술지원대,2024-07-07 22:00:00,주간,0,디스크,40.0,39.6,13.6,0,233,0,1,2.23
CHK009353,SRV0053,22사단,2024-07-28 04:00:00,주간,1,없음,28.9,44.9,47.1,1,71,0,1,1.84
CHK009354,SRV0054,16사단,2024-09-13 17:00:00,주간,0,CPU과부하,40.8,21.8,29.5,0,291,0,1,0.82
CHK009355,SRV0055,16사단,2024-10-22 06:00:00,일간,0,전력,23.1,24.1,34.7,0,175,1,1,1.0
CHK009356,SRV0056,22사단,2024-10-14 22:00:00,주간,0,CPU과부하,19.8,44.9,29.5,0,275,1,0,3.36
CHK009357,SRV0057,25사단,2024-12-27 13:00:00,일간,0,없음,73.5,29.7,25.7,1,126,1,0,2.51
CHK009358,SRV0058,14사단,2024-09-22 19:00:00,일간,0,없음,29.4,38.6,22.4,1,153,0,1,1.54
CHK009359,SRV0059,14사단,2024-07-11 01:00:00,일간,0,CPU과부하,14.5,42.3,46.9,0,170,1,0,2.84
CHK009360,SRV0060,12사단,2024-07-13 12:00:00,월간,0,전력,49.9,25.6,18.8,1,90,1,1,2.38
CHK009361,SRV0061,22사단,2024-12-16 16:00:00,월간,0,디스크,24.7,26.9,33.1,0,95,0,1,1.69
CHK009362,SRV0062,17사단,2024-07-15 23:00:00,일간,1,없음,32.8,20.2,17.9,0,284,0,1,5.12
CHK009363,SRV0063,19사단,2024-12-29 22:00:00,월간,0,CPU과부하,22.0,37.3,27.3,1,97,0,0,2.25
CHK009364,SRV0064,19사단,2024-08-22 21:00:00,일간,1,없음,28.9,19.3,13.3,0,83,0,1,1.95
CHK009365,SRV0065,18사단,2024-08-30 15:00:00,일간,0,전력,20.0,41.9,30.1,0,106,1,0,2.31
CHK009366,SRV0066,24사단,2024-11-05 09:00:00,주간,0,전력,9.1,9.9,34.1,1,437,1,0,2.57
CHK009367,SRV0067,11사단,2024-07-29 19:00:00,월간,0,디스크,17.0,39.2,23.7,0,261,0,1,1.61
CHK009368,SRV0068,22사단,2024-12-02 11:00:00,월간,0,전력,45.4,30.1,20.9,1,81,1,0,2.38
CHK009369,SRV0069,12사단,2024-11-10 19:00:00,주간,1,없음,30.2,18.9,62.9,0,219,1,0,1.34
CHK009370,SRV0070,23사단,2024-10-21 09:00:00,월간,1,CPU과부하,9.6,34.3,18.8,0,270,1,0,3.8
CHK009371,SRV0071,14사단,2024-12-28 19:00:00,월간,0,없음,18.5,31.1,38.8,1,212,1,1,4.73
CHK009372,SRV0072,기술지원대,2024-08-07 11:00:00,일간,0,CPU과부하,19.6,53.6,38.4,0,41,1,0,4.14
CHK009373,SRV0073,24사단,2024-12-28 18:00:00,월간,0,디스크,24.2,21.5,43.7,0,191,1,0,2.13
CHK009374,SRV0074,18사단,2024-11-07 12:00:00,월간,0,전력,29.2,37.2,17.2,0,48,1,1,2.47
CHK009375,SRV0075,22사단,2024-12-29 19:00:00,일간,1,전력,48.5,47.9,36.3,0,137,0,0,3.85
CHK009376,SRV0076,19사단,2024-12-10 13:00:00,일간,1,CPU과부하,82.7,34.7,19.7,0,141,0,1,1.45
CHK009377,SRV0077,16사단,2024-09-30 08:00:00,일간,0,디스크,28.0,20.9,22.6,1,291,1,0,4.73
CHK009378,SRV0078,12사단,2024-12-30 17:00:00,일간,0,디스크,23.4,25.7,23.7,0,146,1,0,4.67
CHK009379,SRV0079,18사단,2024-09-10 10:00:00,월간,0,디스크,35.2,27.4,19.0,1,289,1,0,2.47
CHK009380,SRV0080,24사단,2024-07-29 04:00:00,일간,0,디스크,14.1,23.9,43.2,0,67,1,1,2.75
CHK009381,SRV0081,16사단,2024-08-16 14:00:00,주간,0,디스크,15.0,31.3,19.0,0,409,1,1,2.97
CHK009382,SRV0082,20사단,2024-07-07 20:00:00,주간,0,전력,29.9,24.4,25.1,1,137,1,1,5.25
CHK009383,SRV0083,18사단,2024-09-02 17:00:00,주간,0,없음,29.7,35.5,26.7,0,185,1,1,2.56
CHK009384,SRV0084,정보통신대,2024-09-02 11:00:00,일간,0,디스크,16.6,29.5,21.4,1,164,0,1,6.39
CHK009385,SRV0085,22사단,2024-07-12 03:00:00,월간,0,없음,34.9,46.6,20.1,1,308,0,1,2.4
CHK009386,SRV0086,정보통신대,2024-07-29 10:00:00,주간,0,CPU과부하,28.7,21.6,10.2,0,278,0,0,6.48
CHK009387,SRV0087,23사단,2024-12-28 05:00:00,주간,0,전력,14.9,30.6,20.0,1,62,0,1,4.14
CHK009388,SRV0088,22사단,2024-09-23 09:00:00,일간,0,CPU과부하,17.2,25.8,34.2,0,115,0,0,2.35
CHK009389,SRV0089,기술지원대,2024-08-16 00:00:00,월간,1,없음,29.2,31.4,19.5,1,139,1,0,1.26
CHK009390,SRV0090,15사단,2024-09-19 02:00:00,월간,0,CPU과부하,24.0,37.5,47.2,1,135,1,1,1.79
CHK009391,SRV0091,기술지원대,2024-10-29 10:00:00,월간,0,전력,13.6,60.4,24.3,1,212,1,0,0.84
CHK009392,SRV0092,16사단,2024-11-23 09:00:00,일간,0,전력,6.7,39.7,35.9,1,58,0,0,4.15
CHK009393,SRV0093,21사단,2024-08-22 08:00:00,월간,0,CPU과부하,52.1,26.3,31.6,0,178,1,1,1.56
CHK009394,SRV0094,정보통신대,2024-08-08 10:00:00,일간,0,CPU과부하,23.6,35.0,24.3,0,177,0,0,3.18
CHK009395,SRV0095,24사단,2024-12-09 04:00:00,월간,0,없음,57.5,36.7,26.7,0,73,1,0,7.58
