soldier_id,unit_code,region,lat,lon,rank,facility_type,facility_usage,usage_frequency_per_week,satisfaction_score,distance_to_facility,has_private_space,mental_wellbeing_score,date,facility_access_score,expected_mental_score,mental_gap_score,expected_mental_score_adj,expected_mental_score_v4
S20240709268,12사단,수도권,37.372292,129.497527,병장,체력단련실,1,2,6,451.7,격리형,1,2024-09-24,-351.7,-5.79,0.43987620773391156,-5.29,-5.78
S20240709269,11사단,전라권,35.999231,128.182196,상병,노래방,1,5,5,187.4,침상형,1,2024-07-26,-87.4,0.31,0.3299999999999999,0.81,0.67
S20240709270,20사단,충청권,37.126921,128.125156,이병,PX,1,1,5,228.5,침상형,1,2024-11-14,-128.5,-0.71,1.43,-0.2099999999999999,-0.43
S20240709271,13사단,강원권,36.700157,129.412906,상병,독서실,0,0,6,261.3,격리형,8,2024-11-26,-161.3,-1.03,8.7,-0.53,-0.7
S20240709272,11사단,강원권,37.159866,128.012424,일병,노래방,0,1,5,498.0,격리형,9,2024-10-03,-398.0,-7.45,16.61,-6.95,-7.61
S20240709273,22사단,전라권,36.543566,127.904922,일병,독서실,1,1,4,201.8,격리형,1,2024-10-15,-101.8,-0.55,1.31,-0.05,-0.31
S20240709274,11사단,강원권,36.854007,126.838111,일병,독서실,0,4,1,422.4,침상형,1,2024-11-11,-322.4,-7.56,1.2934812060385346,-7.56,-8.0
S20240709275,22사단,전라권,38.404833,127.084147,이병,상담실,0,2,5,498.0,침상형,1,2024-07-14,-398.0,-7.45,0.2244149204259412,-6.95,-7.61
S20240709276,11사단,수도권,37.43315,127.59025,상병,상담실,0,3,6,370.3,격리형,1,2024-12-08,-270.3,-3.76,1.4733673672732075,-3.26,-3.61
S20240709277,18사단,충청권,37.467677,128.094025,일병,상담실,0,1,1,418.2,격리형,1,2024-09-09,-318.2,-7.46,0.7228267539870474,-7.46,-7.89
S20240709278,25사단,충청권,36.105002,127.930648,상병,체력단련실,0,3,3,389.5,격리형,2,2024-11-29,-289.5,-5.74,0.8140136670283824,-5.74,-5.92
S20240709279,13사단,충청권,37.632163,126.604123,일병,독서실,0,3,6,392.5,격리형,1,2024-09-13,-292.5,-4.31,1.4994193545462147,-3.31,-4.2
S20240709280,21사단,전라권,37.699237,129.223154,일병,상담실,1,2,1,355.2,침상형,1,2024-10-28,-255.2,-5.88,0.11831117394660262,-5.88,-6.21
S20240709281,11사단,강원권,38.382437,128.988922,병장,체력단련실,0,4,1,283.8,침상형,1,2024-10-20,-183.8,-4.1,5.3,-4.1,-4.3
S20240709282,17사단,충청권,38.03367,128.89811,일병,체력단련실,1,4,1,179.0,격리형,2,2024-08-20,-79.0,-1.48,0.02586936857734462,-1.48,-1.51
S20240709283,20사단,수도권,36.997166,128.798899,일병,체력단련실,1,2,1,405.7,격리형,1,2024-11-07,-305.7,-7.14,8.55,-7.14,-7.55
S20240709284,13사단,강원권,35.984653,128.107154,병장,노래방,1,3,4,324.3,격리형,2,2024-11-20,-224.3,-3.61,1.3819496358989745,-3.11,-3.58
S20240709285,18사단,전라권,36.860572,127.062073,상병,독서실,0,2,2,452.2,격리형,5,2024-12-10,-352.2,-7.8,0.05751884419628356,-7.8,-8.19
S20240709286,14사단,충청권,36.902409,129.089742,상병,체력단련실,0,4,1,117.3,격리형,2,2024-08-05,-17.299999999999997,0.07,1.86,0.07,0.14
S20240709287,14사단,영남권,38.066764,127.292208,일병,노래방,0,3,2,385.9,침상형,3,2024-10-26,-285.9,-6.15,0.6653500044805305,-6.15,-6.42
S20240709288,15사단,수도권,36.062118,128.383377,병장,상담실,0,4,1,260.2,침상형,2,2024-12-14,-160.2,-3.5,0.4936943254203364,-3.5,-3.67
S20240709289,16사단,수도권,37.271941,126.503279,일병,체력단련실,1,1,2,256.3,침상형,1,2024-07-04,-156.3,-2.91,3.97,-2.91,-2.97
S20240709290,17사단,전라권,37.859049,127.938927,이병,체력단련실,1,1,5,257.0,침상형,1,2024-07-06,-157.0,-1.42,0.10285611079304624,-0.92,-1.19
S20240709291,24사단,수도권,37.633734,127.379738,이병,체력단련실,1,2,2,408.5,침상형,1,2024-12-05,-308.5,-6.71,8.030000000000001,-6.71,-7.03
S20240709292,24사단,충청권,37.885906,128.093228,이병,상담실,1,1,5,445.2,격리형,1,2024-10-18,-345.2,-6.13,1.2064150512902097,-5.63,-6.21
S20240709293,14사단,충청권,38.439632,128.997857,이병,독서실,0,1,5,407.7,침상형,2,2024-10-07,-307.7,-5.19,0.9036196265348586,-4.69,-5.21
S20240709294,18사단,강원권,35.525102,128.98075,일병,독서실,1,3,5,418.3,침상형,1,2024-10-30,-318.3,-5.46,6.49,-4.46,-5.49
S20240709295,23사단,수도권,37.67924,129.045969,상병,체력단련실,0,3,5,228.9,침상형,3,2024-10-25,-128.9,-0.72,0.6020933720159283,-0.2199999999999999,-0.44
S20240709296,16사단,영남권,36.204387,126.798335,병장,PX,1,3,2,389.6,격리형,2,2024-10-04,-289.6,-6.24,1.3351334410342397,-6.24,-6.52
S20240709297,24사단,영남권,36.869078,129.166478,병장,독서실,0,4,4,136.5,격리형,1,2024-09-05,-36.5,1.09,-0.4299999999999999,1.59,1.43
S20240709298,11사단,전라권,35.587762,128.238175,상병,체력단련실,1,4,3,482.0,격리형,1,2024-10-28,-382.0,-8.05,1.4154298127916745,-8.05,-8.39
S20240709299,11사단,강원권,36.953617,129.258024,상병,노래방,1,5,3,392.4,격리형,1,2024-07-15,-292.4,-5.81,0.1580868265298928,-5.81,-6.0
S20240709300,19사단,수도권,36.646308,127.718863,병장,상담실,0,2,5,255.9,격리형,2,2024-07-17,-155.9,-1.4,3.16,-0.3999999999999999,-1.16
S20240709301,20사단,전라권,36.894112,129.155834,이병,상담실,0,3,5,200.1,격리형,2,2024-07-18,-100.1,-0.0,1.67,0.5,0.33
S20240709302,16사단,영남권,36.294745,127.386397,병장,독서실,0,4,4,343.4,침상형,1,2024-10-23,-243.4,-4.08,1.1270689818683923,-3.58,-4.09
S20240709303,20사단,강원권,36.967741,127.661252,일병,PX,1,1,5,446.4,격리형,1,2024-11-24,-346.4,-6.16,0.3501227311375926,-5.66,-6.24
S20240709304,18사단,수도권,38.050061,128.978791,일병,노래방,1,1,5,413.9,격리형,2,2024-09-14,-313.9,-5.35,1.1771668755302453,-4.85,-5.37
S20240709305,23사단,충청권,38.234138,128.638001,일병,노래방,0,3,1,333.1,침상형,1,2024-09-26,-233.1,-5.33,1.3544712057605397,-5.33,-5.62
S20240709306,17사단,강원권,37.002811,127.529321,이병,PX,1,2,3,446.4,침상형,1,2024-11-29,-346.4,-7.16,1.1473084260430753,-7.16,-7.44
S20240709307,22사단,수도권,37.884687,127.68962,상병,상담실,1,1,5,490.3,침상형,1,2024-09-29,-390.3,-7.26,8.41,-6.76,-7.41
S20240709308,16사단,수도권,38.026302,126.583684,일병,체력단련실,1,1,3,344.1,침상형,1,2024-08-17,-244.1,-4.6,5.71,-4.6,-4.71
S20240709309,14사단,강원권,37.543043,128.942108,병장,PX,1,4,2,190.6,격리형,2,2024-12-05,-90.6,-1.26,3.22,-1.26,-1.22
S20240709310,17사단,전라권,37.221405,127.924227,이병,독서실,0,2,5,488.6,침상형,1,2024-07-15,-388.6,-7.22,8.36,-6.72,-7.36
S20240709311,19사단,영남권,37.211725,128.771284,일병,노래방,1,2,2,439.8,침상형,1,2024-12-22,-339.8,-7.5,0.6685443759913148,-7.5,-7.86
S20240709312,24사단,충청권,37.90145,129.1784,병장,PX,0,1,2,360.3,격리형,1,2024-10-31,-260.3,-5.51,0.6631007637307165,-5.51,-5.74
S20240709313,21사단,충청권,36.136895,128.182103,병장,PX,0,3,5,166.5,격리형,2,2024-11-04,-66.5,0.84,0.77,1.84,1.23
S20240709314,20사단,강원권,37.230067,127.708747,병장,노래방,1,3,7,293.4,격리형,2,2024-12-19,-193.4,-1.33,0.08843518478004808,-0.8300000000000001,-0.96
S20240709315,20사단,영남권,37.045226,126.743915,이병,체력단련실,1,2,3,159.0,침상형,2,2024-10-06,-59.0,0.02,1.77,0.02,0.23
S20240709316,24사단,충청권,35.537692,127.54759,상병,PX,0,2,2,180.2,침상형,1,2024-12-02,-80.19999999999999,-1.0,1.94,-1.0,-0.94
S20240709317,17사단,영남권,37.773771,127.358472,병장,노래방,0,4,4,308.8,침상형,1,2024-09-22,-208.8,-3.22,0.33399606530863446,-2.22,-3.17
S20240709318,11사단,전라권,37.964915,128.431052,일병,노래방,1,2,5,458.8,침상형,1,2024-08-10,-358.8,-6.47,7.57,-5.97,-6.57
S20240709319,20사단,강원권,35.770384,129.208614,상병,독서실,1,2,3,429.7,격리형,1,2024-10-04,-329.7,-6.74,1.3385598678757011,-6.74,-6.99
S20240709320,19사단,강원권,37.979431,127.429798,이병,노래방,0,2,2,238.6,격리형,1,2024-09-06,-138.6,-2.46,0.4975063597148018,-2.46,-2.5
S20240709321,23사단,영남권,37.474642,129.023007,일병,체력단련실,0,3,4,388.7,침상형,1,2024-07-05,-288.7,-5.22,0.26910462768668986,-4.22,-5.3
S20240709322,14사단,강원권,37.140385,126.932485,일병,PX,1,3,4,438.4,침상형,1,2024-08-22,-338.4,-6.46,0.33597001227464274,-5.96,-6.62
S20240709323,25사단,수도권,36.991535,129.115497,상병,체력단련실,1,3,3,396.3,격리형,5,2024-10-30,-296.3,-5.91,1.497930720309614,-5.91,-6.1
S20240709324,13사단,영남권,35.603437,126.937158,이병,상담실,0,1,3,239.9,침상형,6,2024-11-13,-139.9,-2.0,1.3876147482282293,-2.0,-1.93
S20240709325,14사단,수도권,36.092272,128.608098,이병,상담실,0,1,1,322.7,격리형,1,2024-07-22,-222.7,-5.07,0.7575507724445961,-5.07,-5.34
S20240709326,14사단,전라권,36.093149,126.996748,이병,체력단련실,0,3,7,122.5,격리형,3,2024-10-14,-22.5,2.94,-0.6000000000000001,3.44,3.6
S20240709327,23사단,강원권,36.283175,127.299758,병장,PX,1,5,3,256.4,격리형,1,2024-07-07,-156.39999999999998,-2.41,1.4269984544941519,-2.41,-2.37
S20240709328,20사단,충청권,35.648785,127.611558,이병,PX,1,1,3,115.4,격리형,1,2024-11-27,-15.400000000000006,1.11,-0.3899999999999999,1.11,1.39
S20240709329,21사단,전라권,35.721312,127.494155,일병,PX,1,1,5,150.2,침상형,9,2024-08-15,-50.19999999999999,1.25,0.2596424830278373,2.25,1.66
S20240709330,12사단,충청권,37.539844,127.88489,일병,상담실,0,1,3,288.0,침상형,1,2024-07-30,-188.0,-3.2,1.2547035043424422,-3.2,-3.21
S20240709331,24사단,전라권,37.696939,128.954564,병장,PX,0,3,6,361.9,격리형,1,2024-11-03,-261.9,-3.55,0.9994863613053391,-2.55,-3.38
S20240709332,22사단,수도권,38.224252,128.653929,병장,상담실,0,4,4,382.5,격리형,3,2024-10-09,-282.5,-5.06,8.129999999999999,-4.56,-5.13
S20240709333,24사단,강원권,37.033415,126.576716,일병,체력단련실,1,1,6,194.3,격리형,6,2024-11-21,-94.3,0.64,0.5867669146230854,1.14,1.09
S20240709334,11사단,전라권,35.862168,126.727675,병장,독서실,1,3,3,463.3,격리형,1,2024-09-17,-363.3,-7.58,0.07185633726078738,-7.58,-7.89
S20240709335,22사단,전라권,36.826218,127.88854,상병,상담실,0,2,4,169.1,침상형,1,2024-11-10,-69.1,0.27,0.4399999999999999,0.77,0.56
S20240709336,20사단,충청권,36.934613,126.537067,이병,독서실,0,2,5,426.7,격리형,1,2024-09-05,-326.7,-5.67,6.71,-5.17,-5.71
S20240709337,22사단,수도권,38.197516,127.128787,병장,상담실,0,3,2,342.5,침상형,1,2024-07-23,-242.5,-5.06,6.27,-5.06,-5.27
S20240709338,11사단,강원권,37.183098,128.635256,병장,PX,0,4,3,449.2,침상형,1,2024-09-12,-349.2,-7.23,8.51,-7.23,-7.51
S20240709339,23사단,강원권,36.063225,128.466849,병장,노래방,0,3,5,359.0,격리형,1,2024-07-05,-259.0,-3.97,0.3982519897617728,-3.47,-3.91
S20240709340,24사단,영남권,37.571743,128.077486,병장,노래방,1,4,5,409.1,격리형,1,2024-11-28,-309.1,-5.23,1.4615294317190983,-4.73,-5.24
S20240709341,18사단,전라권,37.341686,129.166501,상병,노래방,0,5,1,489.1,침상형,1,2024-09-20,-389.1,-9.23,0.3832798216792125,-9.23,-9.78
S20240709342,24사단,충청권,36.088991,126.731456,일병,PX,1,2,7,289.1,격리형,2,2024-07-25,-189.1,-1.23,1.2459887297667538,-0.2299999999999999,-0.84
S20240709343,12사단,전라권,36.27972,129.385212,상병,PX,0,3,3,423.0,격리형,1,2024-07-08,-323.0,-6.57,1.3786058910744257,-6.57,-6.81
S20240709344,22사단,강원권,38.202734,127.385718,상병,노래방,0,5,4,141.8,침상형,9,2024-11-26,-41.80000000000001,0.95,0.9761167924053755,1.45,1.29
S20240709345,20사단,전라권,38.381387,127.513268,상병,체력단련실,1,3,3,138.6,격리형,2,2024-07-02,-38.6,0.54,1.23,0.54,0.77
S20240709346,15사단,충청권,36.857002,128.161673,병장,상담실,0,5,4,128.9,침상형,3,2024-07-22,-28.90000000000001,1.28,1.37,1.78,1.63
S20240709347,22사단,충청권,37.741786,127.454865,상병,PX,0,4,4,382.5,침상형,1,2024-09-10,-282.5,-5.06,1.3519237279590721,-4.56,-5.13
S20240709348,14사단,수도권,37.922851,129.266422,일병,체력단련실,0,1,1,455.3,침상형,1,2024-09-25,-355.3,-8.38,9.87,-8.38,-8.87
S20240709349,18사단,수도권,37.113445,126.659817,상병,상담실,0,3,1,176.3,침상형,1,2024-09-10,-76.30000000000001,-1.41,0.621217799007997,-1.41,-1.43
S20240709350,12사단,수도권,36.83582,127.483774,이병,체력단련실,1,2,4,474.7,격리형,1,2024-09-06,-374.7,-7.37,0.35605138945761106,-6.37,-7.59
S20240709351,20사단,충청권,37.627818,128.747256,일병,상담실,1,3,6,190.0,침상형,1,2024-09-02,-90.0,0.75,-0.1999999999999999,1.25,1.2
S20240709352,19사단,강원권,36.416519,127.412454,병장,독서실,1,3,5,415.8,격리형,3,2024-10-02,-315.8,-5.4,0.1542890421447966,-4.9,-5.42
S20240709353,17사단,강원권,37.285778,128.736921,병장,독서실,1,3,1,479.4,침상형,1,2024-07-19,-379.4,-8.98,0.6296116393820265,-8.98,-9.52
S20240709354,25사단,강원권,36.996831,128.064881,이병,PX,1,2,4,352.2,격리형,1,2024-11-05,-252.2,-4.3,5.33,-3.3,-4.33
S20240709355,23사단,충청권,38.332964,128.278977,상병,독서실,1,2,2,232.0,침상형,1,2024-09-25,-132.0,-2.3,3.32,-2.3,-2.32
S20240709356,17사단,강원권,37.423048,127.269033,이병,체력단련실,0,1,3,432.6,침상형,1,2024-09-20,-332.6,-6.82,8.07,-6.82,-7.07
S20240709357,11사단,충청권,38.161202,127.168634,병장,PX,1,2,4,407.2,침상형,1,2024-12-28,-307.2,-5.68,6.79,-5.18,-5.79
S20240709358,24사단,수도권,35.560792,127.48554,일병,노래방,1,1,3,456.4,침상형,1,2024-09-25,-356.4,-7.41,0.728575969281545,-7.41,-7.7
S20240709359,22사단,영남권,38.345172,128.52121,상병,PX,1,3,5,263.9,격리형,2,2024-10-05,-163.89999999999998,-1.6,1.0560565534019761,-0.6000000000000001,-1.37
S20240709360,12사단,충청권,37.347798,127.239306,상병,PX,1,3,6,268.8,격리형,1,2024-08-21,-168.8,-1.22,1.9,-0.2199999999999999,-0.9
S20240709361,14사단,영남권,38.252272,126.593034,이병,상담실,0,2,2,448.9,격리형,1,2024-12-22,-348.9,-7.72,1.2227384610603833,-7.72,-8.1
S20240709362,14사단,영남권,35.74579,127.534676,상병,독서실,0,3,5,362.9,침상형,6,2024-09-20,-262.9,-4.07,0.40326683940087293,-3.5700000000000003,-4.01
S20240709363,21사단,강원권,36.204997,129.152761,상병,독서실,1,4,5,191.4,침상형,1,2024-12-29,-91.4,0.21,0.4399999999999999,0.71,0.56
S20240709364,24사단,수도권,36.86863,127.647496,병장,노래방,1,5,1,473.4,침상형,1,2024-12-19,-373.4,-8.83,0.5693672424248045,-8.83,-9.36
S20240709365,13사단,수도권,37.749766,126.840596,병장,체력단련실,0,3,1,277.7,침상형,1,2024-10-05,-177.7,-3.94,1.2335726260215436,-3.94,-4.14
S20240709366,17사단,강원권,36.207621,127.677818,이병,독서실,0,0,2,224.4,침상형,1,2024-11-12,-124.4,-2.11,0.833268297329782,-2.11,-2.12
S20240709367,22사단,충청권,36.122017,127.55396,이병,상담실,1,2,3,164.2,격리형,3,2024-10-23,-64.19999999999999,-0.1,0.3212701767026632,-0.1,0.09
S20240709368,18사단,수도권,35.650759,127.01572,일병,독서실,0,3,5,155.4,격리형,3,2024-09-30,-55.400000000000006,1.11,1.48,1.61,1.52
S20240709369,12사단,영남권,36.730921,128.675186,일병,독서실,1,1,3,482.6,격리형,1,2024-07-01,-382.6,-8.07,0.7406940613357256,-8.07,-8.4
S20240709370,14사단,영남권,37.664924,128.20665,일병,PX,1,2,4,133.7,격리형,8,2024-09-01,-33.69999999999999,1.16,1.1801421446757223,2.16,1.5
S20240709371,24사단,영남권,36.532121,128.630407,이병,독서실,0,2,4,292.3,격리형,1,2024-12-14,-192.3,-2.81,0.8265176854011355,-2.31,-2.73
S20240709372,13사단,전라권,37.814496,128.832923,이병,상담실,0,3,4,234.4,침상형,1,2024-07-19,-134.4,-1.36,1.401116900134108,-0.8600000000000001,-1.18
S20240709373,12사단,전라권,37.868872,127.693214,병장,노래방,0,4,1,187.3,침상형,1,2024-07-31,-87.30000000000001,-1.68,2.73,-1.68,-1.73
S20240709374,22사단,영남권,36.372455,128.112974,이병,노래방,1,2,4,193.5,침상형,1,2024-09-15,-93.5,-0.34,1.09,0.6599999999999999,-0.09
S20240709375,23사단,영남권,37.175839,128.681718,일병,독서실,0,2,1,184.6,침상형,1,2024-10-29,-84.6,-1.61,0.33543996728057046,-1.61,-1.66
S20240709376,24사단,수도권,37.951288,128.082055,이병,노래방,1,2,5,299.3,침상형,3,2024-07-24,-199.3,-2.48,0.007863024365759363,-1.48,-2.31
S20240709377,16사단,수도권,37.536324,127.899716,상병,체력단련실,0,3,4,113.0,침상형,1,2024-09-07,-13.0,1.68,-1.0499999999999998,2.18,2.05
S20240709378,23사단,영남권,37.372318,127.777797,이병,노래방,0,2,3,357.1,침상형,1,2024-12-08,-257.1,-4.93,0.5120845629054951,-4.93,-5.06
S20240709379,14사단,충청권,38.343762,128.033177,이병,체력단련실,1,2,2,470.4,격리형,2,2024-08-28,-370.4,-8.26,0.3739092385514936,-8.26,-8.68
S20240709380,16사단,수도권,37.7978,126.968255,상병,체력단련실,0,1,6,367.9,침상형,1,2024-10-22,-267.9,-3.7,0.3070033201143346,-2.7,-3.54
S20240709381,12사단,영남권,36.105839,126.516315,이병,PX,1,1,2,163.1,격리형,2,2024-12-08,-63.1,-0.58,2.48,-0.58,-0.48
S20240709382,22사단,수도권,35.524961,128.275678,상병,상담실,0,4,3,319.0,격리형,1,2024-12-07,-219.0,-3.97,0.4184466596453968,-3.97,-4.04
S20240709383,14사단,강원권,36.827839,128.143606,일병,상담실,0,0,3,492.0,격리형,3,2024-10-09,-392.0,-8.3,0.509547078871609,-8.3,-8.65
S20240709384,21사단,수도권,37.182073,126.544008,병장,노래방,0,2,2,166.3,격리형,1,2024-12-16,-66.30000000000001,-0.66,1.5699999999999998,-0.66,-0.57
S20240709385,16사단,충청권,37.666114,128.760583,상병,PX,0,2,2,355.4,침상형,1,2024-07-12,-255.4,-5.38,0.203309954130245,-5.38,-5.61
S20240709386,24사단,영남권,38.398207,127.666293,이병,상담실,0,2,5,214.8,격리형,1,2024-10-27,-114.8,-0.37,1.06,0.63,-0.06
S20240709387,15사단,영남권,38.069224,129.39228,병장,체력단련실,0,3,2,288.0,격리형,2,2024-11-16,-188.0,-3.7,0.4204692975025531,-3.7,-3.81
S20240709388,13사단,전라권,38.196809,126.980619,일병,체력단련실,0,2,3,446.7,격리형,1,2024-10-05,-346.7,-7.17,1.4365557272851037,-7.17,-7.45
S20240709389,18사단,영남권,36.001921,128.293515,일병,노래방,0,2,6,212.1,격리형,1,2024-11-24,-112.1,0.2,0.39,0.7,0.61
S20240709390,17사단,수도권,35.565831,128.728342,이병,상담실,0,2,3,240.8,격리형,1,2024-12-29,-140.8,-2.02,0.26850971847594524,-2.02,-1.95
S20240709391,13사단,전라권,38.321772,126.693667,상병,독서실,1,2,5,217.2,격리형,2,2024-08-26,-117.2,-0.43,2.13,0.5700000000000001,-0.13
S20240709392,16사단,충청권,37.814193,127.13022,일병,노래방,0,2,2,294.4,침상형,2,2024-08-11,-194.4,-3.86,1.1177365443340923,-3.86,-3.98
S20240709393,14사단,강원권,37.385905,127.492008,이병,PX,1,1,3,214.7,침상형,1,2024-10-06,-114.7,-1.37,1.3033017032876935,-1.37,-1.26
S20240709394,21사단,충청권,37.760816,129.455823,상병,노래방,1,4,4,342.3,침상형,1,2024-07-31,-242.3,-4.06,0.3415847961965338,-3.56,-4.06
S20240709395,15사단,전라권,38.440956,127.417693,병장,상담실,0,3,1,342.7,격리형,1,2024-12-27,-242.7,-5.57,0.6933799073494878,-5.57,-5.87
S20240709396,21사단,전라권,36.501578,127.969421,병장,PX,1,4,5,414.3,격리형,1,2024-07-02,-314.3,-5.36,1.1161278292265746,-4.36,-5.38
S20240709397,15사단,영남권,37.927069,126.564945,병장,노래방,0,4,3,374.7,격리형,1,2024-12-13,-274.7,-5.37,0.620703114901737,-5.37,-5.53
S20240709398,17사단,강원권,38.393518,127.373489,상병,PX,0,4,1,468.6,침상형,2,2024-08-01,-368.6,-8.72,0.5005103268586064,-8.72,-9.23
S20240709399,21사단,충청권,35.819268,128.864948,일병,PX,0,3,3,329.1,격리형,2,2024-11-15,-229.1,-4.23,0.4988264933750971,-4.23,-4.31
S20240709400,15사단,영남권,36.018809,127.955783,이병,상담실,0,2,4,333.0,침상형,1,2024-10-13,-233.0,-3.82,0.33519234922373303,-3.32,-3.81
S20240709401,21사단,충청권,38.114429,127.477225,일병,상담실,0,2,6,462.9,격리형,2,2024-11-13,-362.9,-6.07,8.08,-5.07,-6.08
S20240709402,25사단,강원권,35.559922,128.325759,이병,상담실,1,4,5,187.4,격리형,2,2024-09-13,-87.4,0.31,1.33,0.81,0.67
S20240709403,13사단,영남권,38.113117,126.973797,이병,체력단련실,0,1,5,446.8,침상형,3,2024-10-13,-346.8,-6.17,0.06165940379838186,-5.67,-6.25
S20240709404,20사단,강원권,37.771065,127.589503,상병,상담실,1,2,5,302.6,침상형,1,2024-11-25,-202.6,-2.57,0.5862049462252086,-2.07,-2.4
S20240709405,15사단,충청권,37.20179,129.287583,상병,독서실,1,2,4,191.4,침상형,1,2024-11-25,-91.4,-0.29,1.04,0.21,-0.04
S20240709406,17사단,강원권,35.542111,126.570146,이병,노래방,0,2,4,182.2,침상형,3,2024-11-04,-82.19999999999999,-0.05,1.2161318769174922,0.45,0.21
S20240709407,15사단,전라권,37.235487,127.184609,일병,체력단련실,1,2,5,357.6,격리형,1,2024-07-09,-257.6,-3.94,1.1237326563563994,-2.94,-3.87
